cost emission
607.985436893  0.219501588968
608.058252427  0.219096110674
607.912621359  0.217789950144
607.985436893  0.216348435814
608.349514563  0.215537260562
608.422330097  0.214185836322
608.567961165  0.213690195049
608.859223301  0.212293507099
609.587378641  0.210355841278
610.024271845  0.208823872416
611.04368932  0.207201230357
611.990291262  0.205803886411
612.427184466  0.204857503134
613.373786408  0.203640339368
614.174757282  0.202828726785
615.485436893  0.201746333712
616.650485437  0.200979401732
617.524271845  0.200122671215
619.053398058  0.199220239657
620.873786408  0.198407606636
622.548543689  0.197685209481
625.533980583  0.19673627511
626.844660194  0.196194422578
629.830097087  0.195740983702
632.961165049  0.19528739905
635.946601942  0.194788915129
638.567961165  0.19456106592
641.262135922  0.194423233914
644.757281553  0.194239555089
